"Plot Title: yrv_9"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435414, SEN S/N: 21435414)","Coupler Detached (LGR S/N: 21435414)","Coupler Attached (LGR S/N: 21435414)","Host Connected (LGR S/N: 21435414)","End Of File (LGR S/N: 21435414)"
1099,07/10/22 08:20:31 PM,5.450,,,,
1100,07/10/22 08:35:31 PM,5.347,,,,
1101,07/10/22 08:50:31 PM,5.347,,,,
1102,07/10/22 09:05:31 PM,5.347,,,,
1103,07/10/22 09:20:31 PM,5.347,,,,
1104,07/10/22 09:35:31 PM,5.347,,,,
1105,07/10/22 09:50:31 PM,5.347,,,,
1106,07/10/22 10:05:31 PM,5.347,,,,
1107,07/10/22 10:20:31 PM,5.347,,,,
1108,07/10/22 10:35:31 PM,5.347,,,,
1109,07/10/22 10:50:31 PM,5.347,,,,
1110,07/10/22 11:05:31 PM,5.347,,,,
1111,07/10/22 11:20:31 PM,5.347,,,,
1112,07/10/22 11:35:31 PM,5.347,,,,
1113,07/10/22 11:50:31 PM,5.347,,,,
1114,07/11/22 12:05:31 AM,5.347,,,,
1115,07/11/22 12:20:31 AM,5.347,,,,
1116,07/11/22 12:35:31 AM,5.347,,,,
1117,07/11/22 12:50:31 AM,5.347,,,,
1118,07/11/22 01:05:31 AM,5.347,,,,
1119,07/11/22 01:20:31 AM,5.347,,,,
1120,07/11/22 01:35:31 AM,5.347,,,,
1121,07/11/22 01:50:31 AM,5.347,,,,
1122,07/11/22 02:05:31 AM,5.347,,,,
1123,07/11/22 02:20:31 AM,5.347,,,,
1124,07/11/22 02:35:31 AM,5.347,,,,
1125,07/11/22 02:50:31 AM,5.347,,,,
1126,07/11/22 03:05:31 AM,5.347,,,,
1127,07/11/22 03:20:31 AM,5.347,,,,
1128,07/11/22 03:35:31 AM,5.347,,,,
1129,07/11/22 03:50:31 AM,5.347,,,,
1130,07/11/22 04:05:31 AM,5.347,,,,
1131,07/11/22 04:20:31 AM,5.347,,,,
1132,07/11/22 04:35:31 AM,5.347,,,,
1133,07/11/22 04:50:31 AM,5.347,,,,
1134,07/11/22 05:05:31 AM,5.347,,,,
1135,07/11/22 05:20:31 AM,5.347,,,,
1136,07/11/22 05:35:31 AM,5.347,,,,
1137,07/11/22 05:50:31 AM,5.347,,,,
1138,07/11/22 06:05:31 AM,5.347,,,,
1139,07/11/22 06:20:31 AM,5.347,,,,
1140,07/11/22 06:35:31 AM,5.347,,,,
1141,07/11/22 06:50:31 AM,5.347,,,,
1142,07/11/22 07:05:31 AM,5.347,,,,
1143,07/11/22 07:20:31 AM,5.347,,,,
1144,07/11/22 07:35:31 AM,5.347,,,,
1145,07/11/22 07:50:31 AM,5.347,,,,
1146,07/11/22 08:05:31 AM,5.347,,,,
1147,07/11/22 08:20:31 AM,5.347,,,,
1148,07/11/22 08:35:31 AM,5.347,,,,
1149,07/11/22 08:50:31 AM,5.347,,,,
1150,07/11/22 09:05:31 AM,5.450,,,,
1151,07/11/22 09:20:31 AM,5.757,,,,
1152,07/11/22 09:35:31 AM,5.757,,,,
1153,07/11/22 09:50:31 AM,5.757,,,,
1154,07/11/22 10:05:31 AM,5.757,,,,
1155,07/11/22 10:20:31 AM,5.757,,,,
1156,07/11/22 10:35:31 AM,5.655,,,,
1157,07/11/22 10:50:31 AM,5.655,,,,
1158,07/11/22 11:05:31 AM,5.655,,,,
1159,07/11/22 11:20:31 AM,5.655,,,,
1160,07/11/22 11:35:31 AM,5.655,,,,
1161,07/11/22 11:50:31 AM,5.655,,,,
1162,07/11/22 12:05:31 PM,5.552,,,,
1163,07/11/22 12:20:31 PM,5.552,,,,
1164,07/11/22 12:35:31 PM,5.552,,,,
1165,07/11/22 12:50:31 PM,5.552,,,,
1166,07/11/22 01:05:31 PM,5.552,,,,
1167,07/11/22 01:20:31 PM,5.552,,,,
1168,07/11/22 01:35:31 PM,5.552,,,,
1169,07/11/22 01:50:31 PM,5.552,,,,
1170,07/11/22 02:05:31 PM,5.552,,,,
1171,07/11/22 02:20:31 PM,5.552,,,,
1172,07/11/22 02:35:31 PM,5.552,,,,
1173,07/11/22 02:50:31 PM,5.450,,,,
1174,07/11/22 03:05:31 PM,5.450,,,,
1175,07/11/22 03:20:31 PM,5.450,,,,
1176,07/11/22 03:35:31 PM,5.450,,,,
1177,07/11/22 03:50:31 PM,5.450,,,,
1178,07/11/22 04:05:31 PM,5.450,,,,
1179,07/11/22 04:20:31 PM,5.450,,,,
1180,07/11/22 04:35:31 PM,5.450,,,,
1181,07/11/22 04:50:31 PM,5.450,,,,
1182,07/11/22 05:05:31 PM,5.450,,,,
1183,07/11/22 05:20:31 PM,5.450,,,,
1184,07/11/22 05:35:31 PM,5.450,,,,
1185,07/11/22 05:50:31 PM,5.450,,,,
1186,07/11/22 06:05:31 PM,5.450,,,,
1187,07/11/22 06:20:31 PM,5.450,,,,
1188,07/11/22 06:35:31 PM,5.450,,,,
1189,07/11/22 06:50:31 PM,5.450,,,,
1190,07/11/22 07:05:31 PM,5.450,,,,
1191,07/11/22 07:20:31 PM,5.450,,,,
1192,07/11/22 07:35:31 PM,5.450,,,,
1193,07/11/22 07:50:31 PM,5.450,,,,
1194,07/11/22 08:05:31 PM,5.347,,,,
1195,07/11/22 08:20:31 PM,5.450,,,,
1196,07/11/22 08:35:31 PM,5.347,,,,
1197,07/11/22 08:50:31 PM,5.347,,,,
1198,07/11/22 09:05:31 PM,5.347,,,,
1199,07/11/22 09:20:31 PM,5.347,,,,
1200,07/11/22 09:35:31 PM,5.347,,,,
1201,07/11/22 09:50:31 PM,5.347,,,,
1202,07/11/22 10:05:31 PM,5.347,,,,
1203,07/11/22 10:20:31 PM,5.347,,,,
1204,07/11/22 10:35:31 PM,5.347,,,,
1205,07/11/22 10:50:31 PM,5.347,,,,
1206,07/11/22 11:05:31 PM,5.347,,,,
1207,07/11/22 11:20:31 PM,5.347,,,,
1208,07/11/22 11:35:31 PM,5.347,,,,
1209,07/11/22 11:50:31 PM,5.347,,,,
1210,07/12/22 12:05:31 AM,5.347,,,,
1211,07/12/22 12:20:31 AM,5.347,,,,
1212,07/12/22 12:35:31 AM,5.347,,,,
1213,07/12/22 12:50:31 AM,5.347,,,,
1214,07/12/22 01:05:31 AM,5.347,,,,
1215,07/12/22 01:20:31 AM,5.347,,,,
1216,07/12/22 01:35:31 AM,5.347,,,,
1217,07/12/22 01:50:31 AM,5.347,,,,
1218,07/12/22 02:05:31 AM,5.347,,,,Logged
